MFCCs_ 1,MFCCs_ 2,MFCCs_ 3,MFCCs_ 4,MFCCs_ 5,MFCCs_ 6,MFCCs_ 7,MFCCs_ 8,MFCCs_ 9,MFCCs_10,MFCCs_11,MFCCs_12,MFCCs_13,MFCCs_14,MFCCs_15,MFCCs_16,MFCCs_17,MFCCs_18,MFCCs_19,MFCCs_20,MFCCs_21,MFCCs_22,Family,Genus,name,RecordID
1,0.658435824790454,0.804517264219586,0.586119316499769,-0.203999554316695,-0.0249961318143808,0.461335511605538,-0.00399214581018761,-0.375959983257943,0.161583915089214,0.158032069241317,-0.145453812998411,-0.0568988716188187,0.19087180788786,0.0388952444949673,-0.119473351301481,0.108903513453906,0.0350799591539227,-0.0904403285656995,0.0277116435195682,0.0369354896400065,-0.045480815455962,Leptodactylidae,Adenomera,AdenomeraAndre,8
1,0.603235255407468,0.645297454167883,0.600338982672183,-0.151080202331188,-0.0673428485891652,0.359080076077726,0.0553326036146883,-0.287473710922383,0.159764722604689,0.246443603551901,-0.177760545908949,-0.120286973059935,0.131676169935836,-0.0275049830293303,-0.170868236896762,0.0428499746328598,0.0862278209478832,-0.0741306078441375,0.0394283861531822,0.0760018819529905,-0.0704652916552849,Leptodactylidae,Adenomera,AdenomeraAndre,8
1,0.944642619581886,0.429395397070876,0.629352346991924,0.124467987760182,0.00193021729514069,-0.0493986151195355,0.233605806215016,0.38724394635505,0.0604144107750361,-0.363746016829587,0.0851290710344442,0.540302658738509,0.0180272114488159,-0.20693023186469,0.0842680833366286,0.205455071810639,-0.0421622469340645,-0.116885442721139,-0.242888125445716,-0.0871353926798552,0.0892448169716916,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,22
1,0.603183235943645,0.582659783557432,0.545139243513022,-0.130698776254208,-0.00860375013602899,0.414063961245982,0.0602868280462239,-0.245134321897183,0.148539009200215,0.18438706323247,-0.186300095024683,-0.111177808904086,0.148626976507165,0.0429837802964051,-0.0887637859715172,0.0664962816631346,0.0905212874756607,-0.125987770316386,0.0200150293333725,0.118115349243805,-0.0057709820716149,Leptodactylidae,Adenomera,AdenomeraAndre,8
1,0.136765951711306,0.126250187057998,0.531413744696253,0.158397431746933,0.0564679423970256,-0.11818205495831,0.00397405836635866,0.206624352018808,0.0537623979895648,-0.192418820435399,0.102753565809327,0.247846151892364,-0.11671831378043,-0.194607284528969,0.110166088711724,0.166072656073404,-0.00350192639918747,-0.132279121146753,-0.129218693461756,0.0805718853886432,0.216539766769147,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.194743409885164,0.290108060177565,0.283261295602724,0.153630618385287,0.172115046481868,0.0992196237765704,-0.127653765584448,-0.0450425824153031,0.102368255078097,0.0568415705859627,0.036567037382558,0.0908054782487534,-0.0427531931861467,-0.0988306492889115,0.0132290474153307,0.0730717270527794,0.0217611036722311,-0.0091417775452313,-0.0196654430368975,-0.0554670720561758,-0.00262360788773627,Hylidae,Hypsiboas,HypsiboasCordobae,42
1,0.66508485567111,0.728073252777207,0.437826195680169,0.0207958012996141,0.219228006184691,0.0592909395193417,0.15982726375114,0.223115214221849,-0.235567615791141,-0.013404601414724,0.466974263959896,-0.106507022971494,-0.301044948850867,0.244273453744888,0.0920631459548112,-0.225233510925198,-0.0797305822295242,-0.010319188561017,0.0340313296145599,0.0709854920726539,-0.147171061216314,Hylidae,Hypsiboas,HypsiboasCinerascens,36
1,0.558317380767148,0.780656411778717,0.449478415363426,-0.109226064882713,0.137365452158682,0.0235892724376206,0.177464233530508,0.246765068917604,-0.196372023002994,0.0118085240125159,0.403895029549267,-0.142493528124715,-0.316273243285239,0.290426924565675,0.203336213419549,-0.139709792944263,-0.0875930519902987,0.0217317526683651,0.1240253790518,0.0148550012397573,-0.198762737707463,Hylidae,Hypsiboas,HypsiboasCinerascens,36
1,-0.547168178882547,-0.266779669298915,0.0561151938842191,0.0489468765784259,0.423630646447075,0.0819239718236408,-0.184251813503953,0.0246818047834101,0.111803101362507,0.0998809802541969,0.00624905436265273,-0.159983723665623,-0.0573184129905648,0.0133673949005793,-0.0226090416733863,0.0498314850745768,0.115522266795606,0.0513328977106333,0.0196968344875105,-0.0617638783257276,-0.0786481577758013,Hylidae,Scinax,ScinaxRuber,60
1,0.217845495899934,0.307605320093002,0.288204454104141,0.154913938909844,0.182738034540839,0.0955831147830594,-0.105521793016001,-0.0122899243103092,0.0964227907446923,0.0453198732594464,0.0304518758611073,0.0639526736859418,-0.0417210210971871,-0.0578600662575496,0.0486009137129806,0.0511771733091927,0.0056492747231225,0.0114034075826034,-0.0150862494205458,-0.0398866605953156,0.0187802659115398,Hylidae,Hypsiboas,HypsiboasCordobae,40
1,0.0976222734920995,0.186826113665429,0.615770366486219,0.278546911009297,0.0591116249106062,-0.170509161008555,-0.0312478287181053,0.171448280327671,0.00254513033259786,-0.140696267353529,0.251551574614956,0.203329963524622,-0.316613279923313,-0.200804734540866,0.333490442158071,0.240525940681172,-0.113206119218222,-0.237035552259012,-0.0870864308207244,0.201984988783391,0.190286913930939,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,24
1,0.451282647064966,0.402426672936199,0.367382507721168,0.0699939614693401,0.226231852936283,0.0184641689873937,0.00384891871283114,0.147487224193822,-0.0823353288914204,-0.0694278060070311,0.259966631148643,-0.0447425280290707,-0.259284130076742,0.134422114632658,0.186439114659228,-0.0591857136205999,0.00964292599977118,0.0687621789233718,0.0255940423184582,0.0423074559750636,-0.0918430788470649,Hylidae,Hypsiboas,HypsiboasCinerascens,38
1,0.423915558167603,0.270387521697499,0.629888893883867,0.220080688509271,-0.00647077285864095,-0.0820203522851448,0.113190487538528,0.344377711498066,0.0896822470234204,-0.301181669234755,0.101710542237595,0.448339209335264,-0.0212086214143792,-0.359526917010308,0.026660262001491,0.255457364775288,0.0273193997184954,-0.0830752766589598,-0.11051732149137,0.0548654584516644,0.213217511356658,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,22
1,0.387990827249936,0.296132506341642,0.242683499037349,-0.0135352615940753,0.037167308811341,0.154562119820742,0.0590547326054429,-0.0674250831651936,0.0234441098805281,0.0658935416562893,-0.00635236551778654,-0.00927110061591223,0.0467510970637243,0.0274018362338854,-0.0231003462941627,-0.00796445360251378,0.0154791387384363,0.0149641880459388,0.00918209153116847,0.00740634189464382,-0.00293072770866178,Bufonidae,Rhinella,Rhinellagranulosa,53
1,0.432268707972598,0.236857387194049,0.636653670887648,0.229575495346563,-0.0599520997730557,-0.131626581670743,0.0822194576926072,0.216922397123209,0.00669301448321648,-0.284621732453081,0.0119614363543682,0.280077404040701,-0.0550949871003029,-0.271916882830179,-0.048649112181925,0.128287144408002,0.0557898475382824,-0.0474115151300759,-0.187441544894691,-0.0339602927578066,0.224715675830264,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,20
0.86658533447255,0.443989537508396,1,0.405299340557854,-0.373105220646308,0.564734633445527,0.244810339397819,-0.172434742606254,0.143499130036077,0.0320577621361366,-0.0548340067403286,0.306588908473336,0.083248927704137,-0.123602330177858,0.0898785636792849,-0.0348728919414299,-0.156104489250891,-0.127772418572547,-0.0514924123661561,0.0801577628723514,0.0660809190456355,-0.118346903394343,Hylidae,Hypsiboas,HypsiboasCinerascens,37
1,0.668390137998442,0.730198183231752,0.580967616300192,-0.162740947401673,-0.0819303202459545,0.432132034532863,0.0323314282837474,-0.255920432041418,0.18582863382305,0.274414430054477,-0.0572783934520368,-0.0518247699164366,0.216702805529298,0.0855936961834939,-0.0776847880775327,0.0448055144430784,0.0580336110715234,-0.117957361436097,-0.0234515590899172,0.0617065623867062,-0.0610286081975143,Leptodactylidae,Adenomera,AdenomeraAndre,8
1,0.0430472197868229,-0.128706018466323,0.421555433761659,0.272683938637059,0.0947590153557373,0.103049525353078,0.048768841763312,-0.214337354697527,-0.0841707083266421,0.301302267856424,0.257930750425929,-0.116467047785795,-0.233459778466767,-0.0187282571578607,0.153746140692672,0.125013407571048,0.0558999548562476,-0.0278901712288033,-0.127862785733063,-0.091046483411372,0.0395515043875848,Hylidae,Dendropsophus,HylaMinuta,33
1,0.480549094969363,0.39823485949683,0.22860023643401,0.0761863564284008,0.165330243683677,0.0348227341023757,-0.0465603544009181,0.0802972326041161,0.0670557248236186,-0.0259743975645571,0.0355964237894045,0.0164398369863198,-0.0585791433666159,0.0303696247686363,0.066144890427644,-0.0235702906490731,-0.0269632987384662,0.00972551641209199,-0.0182356628655524,-0.0184839586369285,0.05544763365295,Hylidae,Hypsiboas,HypsiboasCordobae,43
1,0.226148880454111,0.126990438111287,0.460201796539907,0.106615713430256,-0.00537641961383311,-0.17587187989432,-0.0124458574984413,0.310912084207945,0.145269595768116,-0.170842801286411,0.106926000284847,0.365060926830595,-0.105595844341419,-0.296852312275837,0.0321004907171528,0.168643150000824,0.0218083271060824,-0.147542027164195,-0.1356735427817,0.0743461598372922,0.25994155164123,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.280819240509369,0.648125189835481,0.360156647594782,-0.198097250255489,0.335736241240694,0.273667812410097,-0.191167898249782,0.0780046960895707,0.194730035912484,-0.197534863058241,0.0198368246027274,0.361797727023999,0.0335846393772398,-0.194263240921954,0.061430830189431,0.0893344382080779,-0.105910239971522,-0.00870175470219987,0.10789537616892,0.0200917518777997,-0.10829473071878,Leptodactylidae,Leptodactylus,LeptodactylusFuscus,47
1,0.68369355454078,0.642712452875241,0.376666401091212,-0.0343174363335802,0.122212551139743,0.0760289915988051,0.199166040498983,0.191173717594596,-0.24455336661787,0.0545315255282417,0.384008724767955,-0.136422390731386,-0.222346920443882,0.25494291649428,0.072775833805081,-0.15568564445949,0.0113224134082898,0.0280375851376701,0.048717555124716,0.0508345327402645,-0.0809755732145986,Hylidae,Hypsiboas,HypsiboasCinerascens,36
1,0.647936106941063,0.607569154408292,0.486978098863715,-0.160653192188644,-0.0636118974991515,0.357919611177415,0.0744223570954661,-0.258286377779183,0.208425186531286,0.200500782963982,-0.136884076043474,-0.0790743228931892,0.210508964272084,0.0587194059111099,-0.15571698075545,0.0382676463190319,0.129516025100595,-0.112458793360596,-0.0214724864037992,0.113867116914528,-0.00940361265039508,Leptodactylidae,Adenomera,AdenomeraAndre,8
1,0.564682409558059,0.528806898766414,0.419972071595698,-0.15298208488144,-0.0295728918027084,0.363429756212419,0.0486195550169022,-0.215147544157784,0.145882592089997,0.208099852496088,-0.16636235951304,-0.0892880551063405,0.157645390479485,0.0438556587436403,-0.0844883985632517,0.0663964190992302,0.0741220096756061,-0.0996336479558797,-0.0701719785544414,0.025652552726571,-0.109226518745662,Leptodactylidae,Adenomera,AdenomeraAndre,8
1,0.189655596473686,0.178029984768573,0.589401498742751,0.211481446851958,-0.0034077792786924,-0.183655688452813,0.0514918734710361,0.332100689622516,0.113199101386045,-0.28046725244749,0.0531484270382224,0.411296713731426,-0.00619573588563988,-0.265093547789492,0.043454895281195,0.211522285145631,0.014750264594988,-0.127718695844952,-0.173419534562465,0.0500062905301655,0.225518858903727,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.140044619818979,0.332487498506013,0.323339954000172,0.160920164473692,0.218700839019691,0.101076527436813,-0.149015928125822,-0.0648233238819404,0.120945098126279,0.0760024250241654,0.0526139440187465,0.0925875435043033,-0.0484074143850325,-0.152081175145111,0.0223241117436935,0.117538672204197,0.0513466924840203,-0.00558977155561166,-0.0360051592232827,-0.0455963433268168,0.0181253525501801,Hylidae,Hypsiboas,HypsiboasCordobae,43
1,0.474700384616853,0.316097527546585,0.540661015889537,0.161825206661937,0.0120213464174745,-0.0993011703252006,0.0278736235713537,0.307002361855481,0.0748651194300865,-0.305097629817467,0.101748355628999,0.393022197858115,-0.0245268100814944,-0.144188547524893,0.170044912437814,0.191588685957133,0.0276193831706498,-0.0805149510765085,-0.0978456826670293,0.07586004726797,0.15223598324039,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,19
1,0.505732768553905,0.448683074844601,0.201073191568872,0.0215233870331608,0.163674658385229,0.0572740605658918,-0.0339919981219454,0.0929436149868756,0.0841457365165801,-0.0723550302687376,0.0321573757719207,0.0524474797969113,-0.0411464927085652,-0.00993271816633614,0.04593321658866,0.0103363280560314,-0.0205437065471138,0.0210549131370276,-0.00562905788974924,-0.00632090675167513,0.0377519123753391,Hylidae,Hypsiboas,HypsiboasCordobae,40
1,0.640742023714633,0.694626978864687,0.417853993144484,-0.0503917822221469,0.135931804607756,0.128818154719696,0.390018123698761,0.182364498881727,-0.372715569572088,0.0131250205084453,0.538973893738669,-0.129763124939382,-0.301400340868762,0.256088507098086,0.208588837010879,-0.0637168728782347,-0.0252237690749736,-0.0207860306608447,0.0747051055197797,-0.0189797199244219,-0.246352857250642,Hylidae,Hypsiboas,HypsiboasCinerascens,36
1,0.123215165245565,0.080970941030604,0.453882500443959,0.34237826072994,-0.0222227112736713,-0.101883889752411,0.133899823781234,0.181690425735207,-0.0483568034755594,-0.113478113496628,0.138129781707198,0.175447412880355,-0.057538005018562,-0.115541384567134,0.125185960229382,0.175554637084648,0.0075612428728614,-0.106391871162757,-0.0371970954207654,0.0504173676271061,0.0857533563093747,Hylidae,Dendropsophus,HylaMinuta,27
1,0.363032218612945,0.230041639328566,0.398033271385734,0.204361055672165,-0.000605808335966436,-0.0532922804768853,0.0681719817846586,0.193357806789663,0.0556537490901591,-0.178175002264391,-0.0523596063459201,0.175254946709618,0.0557057154742175,-0.145257313999234,-0.047382849496895,0.0933070068954725,0.084057690199252,-0.0066467872570181,-0.0563508339113249,-0.0394378363079711,0.0605196343518954,Hylidae,Dendropsophus,HylaMinuta,28
1,0.632271568993247,0.583785558703024,0.500228740732931,-0.148962134099879,-0.0478566856392826,0.323603162829618,0.0434845080066187,-0.264241521007097,0.125259130059583,0.243478902325741,-0.0865341783770031,-0.0732912949582635,0.199802293046622,0.0632154910339222,-0.117346825797415,0.0365881135696963,0.092186418338042,-0.0276383716407324,-0.0290364270360147,0.0756804693532594,-0.0583638872243018,Leptodactylidae,Adenomera,AdenomeraAndre,8
1,0.145448951386284,0.215023111730953,0.688682532607842,0.192778760455026,0.0678671755604671,-0.0446272488006689,0.0820227884130612,0.207315363382036,0.00421606147095109,-0.125653442877668,0.217653185140415,0.152738640813988,-0.223397211280655,-0.0670732357766436,0.299766123129167,0.159249866356863,-0.0765068489799723,-0.0774177109276898,-0.0775091032801496,0.118048244293041,0.254046082949172,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,24
1,0.214569253530084,0.305490276744451,0.315755912811952,0.171739622828123,0.149162701868943,0.118401953310187,-0.122300188107848,-0.0651410932487719,0.108582375111433,0.0669013034263026,0.0271146966170201,0.136481177650836,-0.00266650830577037,-0.13020595011717,0.0250652824219104,0.115953015012775,0.0146466239928116,0.000878828451752429,0.0224329671718944,-0.0295438731480968,-0.0174218917483307,Hylidae,Hypsiboas,HypsiboasCordobae,42
1,0.326039971725104,0.288082505378132,0.575215938005645,0.128878094902238,-0.0217786090030825,-0.104445957012664,0.0792789853597075,0.321784973181944,0.0905215186069079,-0.38279511106968,-0.0287880571769163,0.423335499404078,-0.0404665700385045,-0.357625634657104,0.0316605624528427,0.243196781424782,0.0549976399895886,-0.024318768987387,-0.0746437931101844,-0.0461990307083884,0.135811560405105,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,22
1,0.623578082235746,0.627312930259587,0.627713049947258,-0.0631817087130437,0.0284872140280866,0.491346299910304,0.0756507824318781,-0.291481137170552,0.113275771300449,0.184371579092842,-0.214597803471585,-0.041977070079762,0.272452485402092,0.0683586196709684,-0.0912174369534078,0.0667566913617681,0.0814696458287451,-0.106866705381221,0.0409922271567495,0.118882119340427,0.0030240947997647,Leptodactylidae,Adenomera,AdenomeraAndre,8
1,0.30453925354076,0.217338749095798,0.432263535158167,0.0883160908994098,-0.0532970968554521,-0.116223032492093,0.10979795318956,0.336649317602536,0.0614753836808285,-0.221607906041884,0.10555473581582,0.287980637983891,-0.114305804439789,-0.276892233194229,0.0291796471437139,0.173137826172281,0.0159100730053562,-0.105176860606778,-0.122215809772651,0.0486578894101758,0.195612947674678,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,23
1,0.41188677558579,0.265391424378414,0.615967014630496,0.25704597597988,0.0262435234335533,-0.095192845302076,0.111531217535131,0.318430335497755,0.0553098916952659,-0.315874957518247,0.109692956747002,0.35070103755141,-0.146234613230437,-0.304949240192931,0.0112221618301314,0.194132742489844,0.0725471120573582,-0.0848168002971147,-0.191309564393114,0.0507240433681329,0.277954388163412,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,20
1,0.207528265481652,0.352717248355802,0.273682006518675,0.139443770131886,0.182431668114409,0.0705970576265764,-0.0839054526200791,-0.012607911148943,0.067658393131964,0.0604321462994726,0.0304124072504812,0.0450080023436412,0.000782532810482896,-0.0820312605225496,0.000134470733367653,0.0786068755553423,0.029647093673911,0.000424306929875176,0.00756118042801942,-0.0131499808091704,0.0120037568501364,Hylidae,Hypsiboas,HypsiboasCordobae,43
1,0.135156320427393,0.0879149596383945,0.503860867361954,0.183790053372316,0.00781344754117045,-0.218701811814784,-0.0408100372649705,0.254529252631805,0.10692177714231,-0.302381679485307,0.0213304384353828,0.393227326773282,0.00622006320213602,-0.301808717638055,0.0476849754715384,0.242038679872546,0.0184738253612881,-0.141923217588276,-0.184375775948052,0.021141603366574,0.215148513701281,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.276538592617483,0.203670338993001,0.499370553605771,0.22090026206541,0.0281862465927437,-0.153379077661711,0.0547003967400137,0.286654570771774,0.0288042609118076,-0.306402511926384,0.027849582316733,0.284676308053382,-0.0690097129623208,-0.259550605553161,0.0682072411804415,0.198511692020069,0.0738150133493538,-0.085210253719682,-0.174160928733317,0.0423872903173727,0.228865293781046,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,23
1,0.511656266451226,0.408383400735553,0.244278339562113,0.0592829461892878,0.161587626744201,0.0633739148882512,-0.0207012910940344,0.0661341130278923,0.0781781739480503,-0.0391469109768358,0.0533199947449046,0.0474396641130916,-0.0521641518384931,0.0184933310738909,0.050286642106345,0.00120354848739737,0.0101390351283989,0.023726195800653,-0.0337416505831025,-0.00427067303653187,0.0543006235573202,Hylidae,Hypsiboas,HypsiboasCordobae,40
1,0.545228533022724,0.603197862659396,0.533603336699899,-0.1609863455483,-0.105968444099088,0.407973948227593,0.128611547110478,-0.220269317250114,0.123654431635832,0.245410374848985,-0.122424715768876,-0.167006330314675,0.214396871324801,0.0964080985997117,-0.147125776273815,0.0216694693767361,0.136925578663337,-0.0467982246464115,-0.0954154047446721,0.0633788238294508,0.0111965359780293,Leptodactylidae,Adenomera,AdenomeraAndre,8
1,0.569287254125977,0.674899469177302,0.697599555773254,-0.0598823695825021,-0.12692061888996,0.412693961046146,0.193376275394791,-0.26332967883181,0.0839653708854032,0.304327724306976,-0.150263404866222,-0.200776274059541,0.0756926750050354,0.0436634095251901,-0.141589748161121,-0.021906914285068,0.142680952052678,-0.0151871030810524,-0.048219329773506,0.0673553605878277,0.0102522283476952,Leptodactylidae,Adenomera,AdenomeraAndre,8
1,0.719183111380793,0.790951810204026,0.358831341107592,-0.073488506880965,0.147988252877047,0.0318277035849052,0.063836205505546,0.172259109494769,-0.179922653081252,-0.0613663942130512,0.230776484125547,-0.137967800060133,-0.172213593119318,0.219484507361626,0.0515879633784096,-0.127715279761437,0.0025643532412957,0.0427519564484823,0.0877189296778697,0.0819431309374991,-0.063952744346797,Hylidae,Hypsiboas,HypsiboasCinerascens,37
1,0.241767839496513,0.124052464042497,0.555168732089501,0.230028384738755,0.0752750109172337,-0.170445712838494,-0.0206458379962278,0.260622334040486,0.0688701199257871,-0.275200310462949,0.0498047302154111,0.331501237397831,-0.0796324795397379,-0.292931433858386,0.0424306457624442,0.232738327180261,0.0625150865910895,-0.151807537110944,-0.20499159831962,0.0209622296264892,0.26383599705242,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.347241886446825,0.589310211090005,0.351095533211023,-0.00145612271473089,0.0895753312946749,-0.00195342443588795,0.0941578586277058,0.141664572252819,-0.0697627464686601,-0.0426675669383348,0.0746164820594326,0.00186486664819615,-0.00382293964274479,-0.0135827934281172,-0.028989157680767,0.0556226688696747,-0.0177954326401299,-0.0568292901415394,0.00224598558338521,-0.0011037399655225,-0.00867465809794247,Hylidae,Scinax,ScinaxRuber,56
1,-0.014382190025695,0.431606331836289,0.372602709991612,0.182760157862811,0.230904190882763,0.0763041628504355,-0.135990785956956,-0.0260247813605972,0.0791773980372298,0.105197562468998,0.028621085004295,0.0215765928511727,-0.0164793440664678,-0.0916588609693267,-0.0421151495217996,0.115092181736309,0.0326962136418905,-0.0284029227498078,-0.0106853783612614,-0.042005893906294,0.0209015041054076,Hylidae,Hypsiboas,HypsiboasCordobae,43
1,0.68333088834119,0.729137074309398,0.644156975168869,-0.0325917132279093,0.0411962518775836,0.483182422833861,0.115420298053799,-0.223053012631563,0.196530166346271,0.264633008515698,-0.199556069395328,-0.180446624353496,0.17591360072049,0.110386634127882,-0.155445388928151,0.0153208061538829,0.216577387185218,0.0308155321638697,-0.0250314799552883,0.139689611920174,0.00644448057555788,Leptodactylidae,Adenomera,AdenomeraAndre,8
1,0.0589864384946033,0.502584284940294,0.425976462863761,-0.0817072374438232,0.237703337947385,0.0917912229134498,-0.291027625395354,0.0801776241758881,0.281742596892307,-0.166480662525948,-0.209232071092091,0.149911337497381,0.163391748261188,-0.0346680778412978,-0.094571301262834,-0.057204650014698,-0.0276888809145965,0.0445081668890763,0.129403377062744,0.0621449781938767,-0.101971987882581,Leptodactylidae,Leptodactylus,LeptodactylusFuscus,47
1,0.544126098163611,0.722235587309973,0.55093334897573,-0.237125369937105,-0.0684981498759025,0.48434719543357,0.0668030450145456,-0.280721941568686,0.200240095986177,0.244721955747263,-0.092824073767006,-0.0688236131240339,0.142696576759166,0.104234679035216,-0.120411681693255,0.0577230822375134,0.102914615783032,-0.106612686250441,-0.0778175557124998,0.0605020771385436,-0.00320654283349167,Leptodactylidae,Adenomera,AdenomeraAndre,8
1,0.240948712508137,0.216479561925464,0.461522978392543,0.117413599561758,-0.0624446823153524,-0.130187110953462,0.112748877506861,0.340813309843584,0.0703089855391203,-0.237911639166856,0.0871475856397886,0.26695515840839,-0.147365714530557,-0.291211503490284,0.0323455943997123,0.178338585720172,0.0435870100913057,-0.123293981380013,-0.11386809308851,0.0991373581051578,0.182885092180674,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,23
1,0.545742504840149,0.71748546904956,0.463614499966014,-0.20584571161653,0.0120719783633335,0.400154827984731,0.0128673260392914,-0.356381467650829,0.150168781777825,0.289700614527524,-0.160304277551644,-0.111220278799955,0.232018322488296,0.150700845058129,-0.168714485984586,0.0960303225848458,0.219422299614119,-0.0393212676642091,-0.0606283217392123,0.0650256961245493,0.00404733342380057,Leptodactylidae,Adenomera,AdenomeraAndre,8
1,0.128368081336957,0.344483199099291,0.33243473206234,0.157241343317348,0.219998099837759,0.118784558427848,-0.16732605605204,-0.0494502378494153,0.114064368160258,0.0666138688420507,0.0689088031674879,0.0997173378933336,-0.0819972797473865,-0.119415112621432,0.0568925772473828,0.14033890592628,0.0402885734721348,0.00644622682491854,-0.0263834746498818,-0.0545277114244135,0.00971742953318814,Hylidae,Hypsiboas,HypsiboasCordobae,40
1,-0.238300106524548,0.222301773797454,0.320089237343262,0.099922910410083,0.0159621742131534,-0.0243584913740856,0.232313487339099,0.254351225539917,0.0239511119434884,-0.0222760408474985,-0.00945276487441727,-0.088060460013883,-0.0428127281518115,-0.033263336612533,0.0291460672983712,0.032665805658511,0.00765491937994365,0.0279336246678341,0.0729646789511969,0.012118276567321,-0.0195269414196148,Hylidae,Scinax,ScinaxRuber,58
1,0.571778520415797,0.71984382106597,0.619514389651926,-0.193881457859841,-0.034541973233018,0.464621872385297,-0.0267831603394521,-0.392876045848237,0.14134362533234,0.292322732345838,-0.156896724462325,-0.0787772086223744,0.279593760453412,0.0867175153507424,-0.211150913707945,0.0384970439333065,0.148806653022996,-0.114650525484151,-0.0974865438796387,0.126039595378562,0.0762471113017665,Leptodactylidae,Adenomera,AdenomeraAndre,8
1,0.344602959250986,0.182891838386176,0.588174307284102,0.217309839056432,0.0164764931697976,-0.16481133133585,0.0749969150114627,0.332885858502088,0.106929243228509,-0.267668582529069,0.0419920087802378,0.311827861987972,-0.0975833426973034,-0.252335913209848,0.044782999561362,0.171196705581812,0.086290003814335,-0.0719428842908445,-0.196912666183176,0.0551638090109803,0.254478009918454,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,20
1,0.537735870219692,0.595258989583005,0.511203997387491,-0.174486572146777,-0.0592012709711613,0.410438642054821,0.114805237122445,-0.24476481383093,0.101445010812334,0.274398822188258,-0.163094595560795,-0.120396086804876,0.228621470653284,0.070122104270286,-0.189633924853898,0.0119527139163343,0.137642691471502,-0.0963410322985092,-0.0630208870901227,0.0673854423142586,0.0125824096778156,Leptodactylidae,Adenomera,AdenomeraAndre,8
1,0.568713077167489,0.607337081533486,0.542483889088851,-0.15964624638137,-0.0775223875970088,0.36581851064551,0.0244213487776114,-0.265034257002474,0.117124420083271,0.237156600740915,-0.111600837764525,-0.135699309311598,0.156098961124124,0.0508602156837,-0.168234248900739,0.0464556362401555,0.166020948980648,-0.0208227571427538,-0.0876567473445638,0.0893276328953045,0.0306985481900703,Leptodactylidae,Adenomera,AdenomeraAndre,8
1,0.223156205066954,0.233508178821295,0.648367725780974,0.173663077858729,0.0691566730061615,-0.120772204953461,0.102282403821113,0.266053028658508,-0.061645419285968,-0.378157195610006,0.114618437105302,0.346045635221875,-0.134566552822878,-0.250093680587854,0.0527558102468069,0.0399078528966109,-0.0320538431872145,-0.00672400850383729,-0.0690010619798158,0.0293076533280534,0.128100374524736,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,18
1,0.508669414993378,0.595474627800037,0.557147821578205,-0.17272764906506,-0.0371656136773385,0.409145101720127,0.0661173577849208,-0.25512540389173,0.19278179978021,0.288184788076465,-0.138826771092636,-0.122851822593313,0.208085944378894,0.050035799372566,-0.208564333872958,0.0349414332856049,0.125580118351514,-0.0609867142297192,-0.0675924750098446,0.0601848020835784,0.0420532349995747,Leptodactylidae,Adenomera,AdenomeraAndre,8
1,0.489274794248493,0.60021768020877,0.565528210291376,-0.11617410713784,-0.0130774553809695,0.393010164904859,0.0694031448271626,-0.227818976830875,0.164096756751834,0.289655507215889,-0.0821384489389537,-0.101531070242038,0.22883066487866,0.0874702816520886,-0.133791095200095,0.0436450667932099,0.150068120233593,-0.0377527161817569,-0.0409022036435856,0.0617088551597721,-0.00587019929811105,Leptodactylidae,Adenomera,AdenomeraAndre,8
1,0.518023647255541,0.666759752204891,0.556458081656952,-0.219730353405453,-0.103480758936038,0.3599886914917,0.000542039431908655,-0.339366339948396,0.131569434981733,0.307351004979068,-0.197747600295262,-0.189353799013033,0.173928149503911,-0.0154045133001354,-0.237449549081121,-0.000547098728335872,0.144796842267879,-0.118098188219737,-0.0775292229464492,0.0781340224107334,-0.0167176847901358,Leptodactylidae,Adenomera,AdenomeraAndre,8
1,0.696732193321803,0.774742890062419,0.389713653994715,-0.0704014315762663,0.143888311977716,0.162982739926583,0.15116103842405,0.0189122056032503,-0.0815499090769723,-0.00947496488135357,0.164772735909264,-0.0574553743111598,-0.100800315517643,0.182212642498974,0.135670349865897,-0.168363600308969,0.016960660575223,0.114607232730835,-0.0193451685063105,0.0983712191518931,-0.00661815589266966,Hylidae,Osteocephalus,OsteocephalusOophagus,50
